kem,signature,kem_category,signature_category,loss_profile,iterations,outliers_removed,mean_ms,std_ms,ci95_low_ms,ci95_high_ms,quic_mode
p384_hqc192,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,17,3,123.820588,0.071891,123.786413,123.854763,0 - default
p384_hqc192,sphincsshake192ssimple,pqc-hybrid,pqc,off,18,2,662.409444,0.178868,662.326812,662.492077,0 - default
p384_hqc192,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,663.648000,0.220086,663.551543,663.744457,0 - default
p384_hqc192,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,149.969474,0.096809,149.925943,150.013004,0 - default
p384_hqc192,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,153.423684,0.124731,153.367598,153.479770,0 - default
p384_hqc192,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,578.664211,0.128250,578.606542,578.721879,0 - default
p384_hqc192,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,18,2,582.583889,0.084515,582.544845,582.622933,0 - default
p384_hqc192,ED25519,pqc-hybrid,classic,off,17,3,95.103529,0.085289,95.062985,95.144073,0 - default
p384_hqc192,ED448,pqc-hybrid,classic,off,19,1,95.326842,0.142324,95.262845,95.390839,0 - default
x448_hqc192,MLDSA44,pqc-hybrid,pqc,off,19,1,89.805263,0.267880,89.684810,89.925717,0 - default
x448_hqc192,MLDSA65,pqc-hybrid,pqc,off,20,0,90.290000,0.563476,90.043046,90.536954,0 - default
x448_hqc192,MLDSA87,pqc-hybrid,pqc,off,18,2,90.423333,0.405172,90.236153,90.610513,0 - default
x448_hqc192,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,20,0,90.701000,0.302375,90.568478,90.833522,0 - default
x448_hqc192,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,92.288947,0.238442,92.181731,92.396164,0 - default
x448_hqc192,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,20,0,92.123000,0.328699,91.978941,92.267059,0 - default
x448_hqc192,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,20,0,94.252000,0.256774,94.139464,94.364536,0 - default
x448_hqc192,falcon512,pqc-hybrid,pqc,off,19,1,90.342105,0.178562,90.261814,90.422396,0 - default
x448_hqc192,falcon1024,pqc-hybrid,pqc,off,19,1,90.578947,0.117232,90.526234,90.631661,0 - default
x448_hqc192,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,90.846316,0.178207,90.766184,90.926448,0 - default
x448_hqc192,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,92.539474,0.123039,92.484149,92.594799,0 - default
x448_hqc192,falconpadded512,pqc-hybrid,pqc,off,19,1,90.288421,0.170400,90.211800,90.365042,0 - default
x448_hqc192,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,90.845789,0.201034,90.755394,90.936185,0 - default
x448_hqc192,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,92.494737,0.190740,92.408970,92.580504,0 - default
x448_hqc192,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,94.399474,0.211987,94.304153,94.494795,0 - default
x448_hqc192,falconpadded1024,pqc-hybrid,pqc,off,19,1,90.626316,0.112705,90.575638,90.676994,0 - default
x448_hqc192,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,94.355556,0.093508,94.312357,94.398754,0 - default
x448_hqc192,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,97.987895,0.134229,97.927538,98.048252,0 - default
x448_hqc192,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,98.464737,0.121260,98.410211,98.519262,0 - default
x448_hqc192,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,100.127778,0.118498,100.073034,100.182521,0 - default
x448_hqc192,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,236.750000,0.159478,236.678290,236.821710,0 - default
x448_hqc192,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,237.520000,0.174897,237.441357,237.598643,0 - default
x448_hqc192,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,239.201053,0.165123,239.126804,239.275301,0 - default
x448_hqc192,sphincssha2192fsimple,pqc-hybrid,pqc,off,18,2,103.425556,0.062987,103.396457,103.454654,0 - default
x448_hqc192,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,105.197368,0.107282,105.149129,105.245608,0 - default
x448_hqc192,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,355.122105,0.211386,355.027054,355.217156,0 - default
x448_hqc192,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,356.730000,0.178979,356.649521,356.810479,0 - default
x448_hqc192,sphincssha2256fsimple,pqc-hybrid,pqc,off,18,2,115.984444,0.136693,115.921296,116.047593,0 - default
x448_hqc192,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,119.758333,0.119176,119.703277,119.813390,0 - default
x448_hqc192,sphincssha2256ssimple,pqc-hybrid,pqc,off,16,4,330.730625,0.179015,330.642908,330.818342,0 - default
x448_hqc192,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,334.370500,0.311304,334.234065,334.506935,0 - default
x448_hqc192,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,106.629474,0.146305,106.563687,106.695261,0 - default
x448_hqc192,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,107.133158,0.133502,107.073128,107.193188,0 - default
x448_hqc192,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,108.816316,0.121665,108.761609,108.871023,0 - default
x448_hqc192,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,406.130000,0.225758,406.028487,406.231513,0 - default
x448_hqc192,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,406.487368,0.326392,406.340605,406.634132,0 - default
x448_hqc192,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,408.385263,0.288085,408.255724,408.514802,0 - default
x448_hqc192,sphincsshake192fsimple,pqc-hybrid,pqc,off,17,3,116.899412,0.087212,116.857954,116.940870,0 - default
x448_hqc192,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,17,3,118.603529,0.117523,118.547662,118.659397,0 - default
x448_hqc192,sphincsshake192ssimple,pqc-hybrid,pqc,off,20,0,657.381500,0.423659,657.195823,657.567177,0 - default
x448_hqc192,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,659.129500,0.385056,658.960742,659.298258,0 - default
x448_hqc192,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,144.322632,0.147341,144.256379,144.388884,0 - default
x448_hqc192,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,148.091667,0.105454,148.042949,148.140384,0 - default
x448_hqc192,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,573.648421,0.315247,573.506669,573.790173,0 - default
x448_hqc192,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,577.391500,0.354420,577.236169,577.546831,0 - default
x448_hqc192,ED25519,pqc-hybrid,classic,off,19,1,89.662632,0.181317,89.581101,89.744162,0 - default
x448_hqc192,ED448,pqc-hybrid,classic,off,19,1,89.830000,0.182087,89.748124,89.911876,0 - default
hqc256,MLDSA44,pqc,pqc,off,20,0,161.954500,0.307836,161.819585,162.089415,0 - default
hqc256,MLDSA65,pqc,pqc,off,19,1,162.314737,0.415604,162.127859,162.501615,0 - default
hqc256,MLDSA87,pqc,pqc,off,19,1,162.792105,0.735154,162.461540,163.122671,0 - default
hqc256,p256_mldsa44,pqc,pqc-hybrid,off,20,0,162.958000,0.246312,162.850049,163.065951,0 - default
hqc256,rsa3072_mldsa44,pqc,pqc-hybrid,off,19,1,164.574737,0.139776,164.511886,164.637588,0 - default
hqc256,p384_mldsa65,pqc,pqc-hybrid,off,18,2,164.411667,0.105343,164.363001,164.460332,0 - default
hqc256,p521_mldsa87,pqc,pqc-hybrid,off,19,1,166.430526,0.162394,166.357505,166.503548,0 - default
hqc256,falcon512,pqc,pqc,off,20,0,162.208000,0.210553,162.115721,162.300279,0 - default
hqc256,falcon1024,pqc,pqc,off,16,4,162.430000,0.075982,162.392769,162.467231,0 - default
hqc256,p256_falcon512,pqc,pqc-hybrid,off,19,1,163.180000,0.144068,163.115219,163.244781,0 - default
hqc256,rsa3072_falcon512,pqc,pqc-hybrid,off,19,1,164.854211,0.128682,164.796348,164.912073,0 - default
hqc256,falconpadded512,pqc,pqc,off,19,1,162.113684,0.160873,162.041347,162.186022,0 - default
hqc256,p256_falconpadded512,pqc,pqc-hybrid,off,19,1,162.978947,0.186395,162.895134,163.062761,0 - default
hqc256,rsa3072_falconpadded512,pqc,pqc-hybrid,off,18,2,164.865556,0.167866,164.788005,164.943106,0 - default
hqc256,p521_falcon1024,pqc,pqc-hybrid,off,19,1,166.734211,0.152071,166.665831,166.802590,0 - default
hqc256,falconpadded1024,pqc,pqc,off,20,0,162.406000,0.131085,162.348550,162.463450,0 - default
hqc256,p521_falconpadded1024,pqc,pqc-hybrid,off,19,1,166.697368,0.127969,166.639827,166.754910,0 - default
hqc256,sphincssha2128fsimple,pqc,pqc,off,19,1,169.718947,0.144487,169.653978,169.783917,0 - default
hqc256,p256_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,170.709474,0.199011,170.619988,170.798960,0 - default
hqc256,rsa3072_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,172.202632,0.177540,172.122800,172.282463,0 - default
hqc256,sphincssha2128ssimple,pqc,pqc,off,19,1,308.403684,0.237258,308.297000,308.510368,0 - default
hqc256,p256_sphincssha2128ssimple,pqc,pqc-hybrid,off,19,1,309.005263,0.143580,308.940702,309.069825,0 - default
hqc256,rsa3072_sphincssha2128ssimple,pqc,pqc-hybrid,off,19,1,310.615789,0.121715,310.561060,310.670519,0 - default
hqc256,sphincssha2192fsimple,pqc,pqc,off,17,3,174.720000,0.061237,174.690890,174.749110,0 - default
hqc256,p384_sphincssha2192fsimple,pqc,pqc-hybrid,off,19,1,176.957895,0.116599,176.905465,177.010324,0 - default
hqc256,sphincssha2192ssimple,pqc,pqc,off,17,3,425.857059,0.077117,425.820400,425.893718,0 - default
hqc256,p384_sphincssha2192ssimple,pqc,pqc-hybrid,off,19,1,428.083158,0.134249,428.022792,428.143524,0 - default
hqc256,sphincssha2256fsimple,pqc,pqc,off,19,1,187.328421,0.078617,187.293070,187.363772,0 - default
hqc256,p521_sphincssha2256fsimple,pqc,pqc-hybrid,off,19,1,191.433158,0.120649,191.378908,191.487408,0 - default
hqc256,sphincssha2256ssimple,pqc,pqc,off,18,2,401.638889,0.115549,401.585508,401.692270,0 - default
hqc256,p521_sphincssha2256ssimple,pqc,pqc-hybrid,off,19,1,405.855263,0.131587,405.796094,405.914432,0 - default
hqc256,sphincsshake128fsimple,pqc,pqc,off,16,4,177.885000,0.055618,177.857747,177.912253,0 - default
hqc256,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,18,2,178.819444,0.092956,178.776501,178.862388,0 - default
hqc256,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,18,2,180.463333,0.096162,180.418909,180.507758,0 - default
hqc256,sphincsshake128ssimple,pqc,pqc,off,20,0,476.963000,0.239871,476.857872,477.068128,0 - default
hqc256,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,20,0,477.869000,0.168614,477.795102,477.942898,0 - default
hqc256,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,19,1,479.311579,0.159209,479.239990,479.383168,0 - default
hqc256,sphincsshake192fsimple,pqc,pqc,off,18,2,188.064444,0.077020,188.028863,188.100026,0 - default
hqc256,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,18,2,190.348333,0.101532,190.301428,190.395239,0 - default
hqc256,sphincsshake192ssimple,pqc,pqc,off,20,0,728.246000,0.218497,728.150239,728.341761,0 - default
hqc256,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,20,0,730.368500,0.204226,730.278994,730.458006,0 - default
hqc256,sphincsshake256fsimple,pqc,pqc,off,19,1,215.630000,0.139642,215.567209,215.692791,0 - default
hqc256,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,19,1,219.831053,0.153148,219.762189,219.899916,0 - default
hqc256,sphincsshake256ssimple,pqc,pqc,off,20,0,644.637500,0.150259,644.571646,644.703354,0 - default
hqc256,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,20,0,648.767500,0.206828,648.676854,648.858146,0 - default
hqc256,ED25519,pqc,classic,off,20,0,160.972500,0.144071,160.909358,161.035642,0 - default
hqc256,ED448,pqc,classic,off,19,1,161.271579,0.113591,161.220502,161.322656,0 - default
p521_hqc256,MLDSA44,pqc-hybrid,pqc,off,18,2,172.376111,0.304344,172.235511,172.516711,0 - default
p521_hqc256,MLDSA65,pqc-hybrid,pqc,off,19,1,173.175263,0.607704,172.902006,173.448520,0 - default
p521_hqc256,MLDSA87,pqc-hybrid,pqc,off,19,1,173.506316,0.749831,173.169151,173.843481,0 - default
p521_hqc256,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,172.799444,0.129182,172.739766,172.859123,0 - default
p521_hqc256,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,174.615263,0.137452,174.553457,174.677069,0 - default
p521_hqc256,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,174.593684,0.130009,174.535225,174.652143,0 - default
p521_hqc256,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,176.297368,0.164345,176.223470,176.371267,0 - default
p521_hqc256,falcon512,pqc-hybrid,pqc,off,19,1,172.647368,0.089495,172.607127,172.687610,0 - default
p521_hqc256,falcon1024,pqc-hybrid,pqc,off,19,1,172.886316,0.126104,172.829612,172.943019,0 - default
p521_hqc256,p256_falcon512,pqc-hybrid,pqc-hybrid,off,18,2,172.976667,0.089705,172.935225,173.018108,0 - default
p521_hqc256,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,16,4,174.797500,0.067676,174.764339,174.830661,0 - default
p521_hqc256,falconpadded512,pqc-hybrid,pqc,off,18,2,172.642778,0.080936,172.605387,172.680168,0 - default
p521_hqc256,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,173.008421,0.106472,172.960545,173.056297,0 - default
p521_hqc256,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,174.825000,0.060415,174.797090,174.852910,0 - default
p521_hqc256,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,20,0,176.541000,0.150609,176.474993,176.607007,0 - default
p521_hqc256,falconpadded1024,pqc-hybrid,pqc,off,18,2,172.963889,0.114539,172.910974,173.016803,0 - default
p521_hqc256,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,176.513158,0.105990,176.465499,176.560817,0 - default
p521_hqc256,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,180.127895,0.078851,180.092439,180.163351,0 - default
p521_hqc256,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,180.501667,0.152826,180.431065,180.572269,0 - default
p521_hqc256,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,182.335263,0.128511,182.277477,182.393049,0 - default
p521_hqc256,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,319.010000,0.146059,318.944324,319.075676,0 - default
p521_hqc256,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,319.350000,0.178668,319.269661,319.430339,0 - default
p521_hqc256,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,321.226842,0.201496,321.136239,321.317446,0 - default
p521_hqc256,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,185.573684,0.179233,185.493091,185.654277,0 - default
p521_hqc256,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,17,3,187.290000,0.077862,187.252987,187.327013,0 - default
p521_hqc256,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,437.018947,0.257335,436.903236,437.134659,0 - default
p521_hqc256,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,438.651500,0.238002,438.547191,438.755809,0 - default
p521_hqc256,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,198.252105,0.121087,198.197658,198.306552,0 - default
p521_hqc256,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,201.852105,0.123899,201.796394,201.907817,0 - default
p521_hqc256,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,412.697368,0.183601,412.614811,412.779926,0 - default
p521_hqc256,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,416.517500,0.226132,416.418393,416.616607,0 - default
p521_hqc256,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,188.908947,0.126267,188.852171,188.965724,0 - default
p521_hqc256,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,15,5,189.188667,0.060577,189.158011,189.219323,0 - default
p521_hqc256,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,190.961053,0.109082,190.912003,191.010102,0 - default
p521_hqc256,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,487.696842,0.203417,487.605375,487.788309,0 - default
p521_hqc256,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,488.265263,0.219832,488.166414,488.364112,0 - default
p521_hqc256,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,489.825263,0.222520,489.725206,489.925320,0 - default
p521_hqc256,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,198.982632,0.099322,198.937971,199.027292,0 - default
p521_hqc256,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,200.687368,0.085104,200.649101,200.725636,0 - default
p521_hqc256,sphincsshake192ssimple,pqc-hybrid,pqc,off,19,1,739.068947,0.178882,738.988512,739.149383,0 - default
p521_hqc256,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,18,2,740.608333,0.198827,740.516480,740.700187,0 - default
p521_hqc256,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,226.530000,0.132707,226.470328,226.589672,0 - default
p521_hqc256,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,230.159444,0.128588,230.100040,230.218849,0 - default
p521_hqc256,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,655.431579,0.201997,655.340750,655.522408,0 - default
p521_hqc256,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,659.095000,0.245368,658.987463,659.202537,0 - default
p521_hqc256,ED25519,pqc-hybrid,classic,off,19,1,171.825789,0.129671,171.767482,171.884097,0 - default
p521_hqc256,ED448,pqc-hybrid,classic,off,19,1,172.186842,0.145375,172.121473,172.252211,0 - default
bp256_mlkem512,MLDSA44,pqc-hybrid,pqc,off,17,3,8.128824,0.273173,7.998965,8.258682,0 - default
bp256_mlkem512,MLDSA65,pqc-hybrid,pqc,off,20,0,8.629000,0.660477,8.339533,8.918467,0 - default
bp256_mlkem512,MLDSA87,pqc-hybrid,pqc,off,18,2,8.825000,0.479954,8.603273,9.046727,0 - default
bp256_mlkem512,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,8.573684,0.102860,8.527433,8.619936,0 - default
bp256_mlkem512,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,10.378421,0.131245,10.319406,10.437436,0 - default
bp256_mlkem512,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,9.888947,0.096775,9.845432,9.932463,0 - default
bp256_mlkem512,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,12.146316,0.115864,12.094217,12.198415,0 - default
bp256_mlkem512,falcon512,pqc-hybrid,pqc,off,19,1,8.227895,0.075098,8.194126,8.261663,0 - default
bp256_mlkem512,falcon1024,pqc-hybrid,pqc,off,19,1,8.522632,0.058008,8.496548,8.548715,0 - default
bp256_mlkem512,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,8.678421,0.068172,8.647767,8.709075,0 - default
bp256_mlkem512,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,10.526842,0.105465,10.479419,10.574265,0 - default
bp256_mlkem512,falconpadded512,pqc-hybrid,pqc,off,19,1,8.146842,0.078461,8.111562,8.182123,0 - default
bp256_mlkem512,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,8.688889,0.037241,8.671684,8.706094,0 - default
bp256_mlkem512,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,10.424211,0.105268,10.376876,10.471545,0 - default
bp256_mlkem512,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,12.142632,0.085430,12.104218,12.181045,0 - default
bp256_mlkem512,falconpadded1024,pqc-hybrid,pqc,off,18,2,8.545000,0.054042,8.520034,8.569966,0 - default
bp256_mlkem512,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,12.165556,0.053492,12.140843,12.190268,0 - default
bp256_mlkem512,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,15.853684,0.082206,15.816720,15.890649,0 - default
bp256_mlkem512,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,16.185789,0.096512,16.142392,16.229187,0 - default
bp256_mlkem512,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,18.104737,0.087646,18.065326,18.144147,0 - default
bp256_mlkem512,sphincssha2128ssimple,pqc-hybrid,pqc,off,18,2,154.595556,0.144516,154.528792,154.662319,0 - default
bp256_mlkem512,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,154.997368,0.138998,154.934867,155.059870,0 - default
bp256_mlkem512,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,156.820000,0.124320,156.764099,156.875901,0 - default
bp256_mlkem512,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,21.370526,0.106743,21.322529,21.418524,0 - default
bp256_mlkem512,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,23.056667,0.071702,23.023542,23.089791,0 - default
bp256_mlkem512,sphincssha2192ssimple,pqc-hybrid,pqc,off,17,3,272.637059,0.084170,272.597047,272.677071,0 - default
bp256_mlkem512,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,274.270526,0.168572,274.194727,274.346325,0 - default
bp256_mlkem512,sphincssha2256fsimple,pqc-hybrid,pqc,off,17,3,33.982941,0.043841,33.962100,34.003782,0 - default
bp256_mlkem512,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,37.640556,0.068726,37.608806,37.672305,0 - default
bp256_mlkem512,sphincssha2256ssimple,pqc-hybrid,pqc,off,18,2,248.302222,0.143345,248.236000,248.368444,0 - default
bp256_mlkem512,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,251.923158,0.218277,251.825008,252.021307,0 - default
bp256_mlkem512,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,24.614211,0.049701,24.591862,24.636559,0 - default
bp256_mlkem512,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,24.964211,0.068501,24.933409,24.995012,0 - default
bp256_mlkem512,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,26.707368,0.111298,26.657323,26.757414,0 - default
bp256_mlkem512,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,323.615789,0.105426,323.568384,323.663195,0 - default
bp256_mlkem512,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,323.734500,0.202731,323.645649,323.823351,0 - default
bp256_mlkem512,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,325.493158,0.140833,325.429832,325.556484,0 - default
bp256_mlkem512,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,34.755263,0.091370,34.714178,34.796348,0 - default
bp256_mlkem512,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,36.435263,0.069711,36.403917,36.466609,0 - default
bp256_mlkem512,sphincsshake192ssimple,pqc-hybrid,pqc,off,19,1,574.702632,0.261594,574.585004,574.820259,0 - default
bp256_mlkem512,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,576.486842,0.155172,576.417068,576.556616,0 - default
bp256_mlkem512,sphincsshake256fsimple,pqc-hybrid,pqc,off,18,2,62.233333,0.114172,62.180588,62.286078,0 - default
bp256_mlkem512,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,65.872632,0.103808,65.825954,65.919309,0 - default
bp256_mlkem512,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,491.271053,0.274710,491.147528,491.394577,0 - default
bp256_mlkem512,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,494.738947,0.185739,494.655429,494.822466,0 - default
bp256_mlkem512,ED25519,pqc-hybrid,classic,off,18,2,7.490000,0.094121,7.446518,7.533482,0 - default
bp256_mlkem512,ED448,pqc-hybrid,classic,off,19,1,7.741579,0.045125,7.721288,7.761870,0 - default
bp384_mlkem768,MLDSA44,pqc-hybrid,pqc,off,18,2,9.720000,0.187209,9.633514,9.806486,0 - default
bp384_mlkem768,MLDSA65,pqc-hybrid,pqc,off,19,1,10.247368,0.500276,10.022417,10.472320,0 - default
bp384_mlkem768,MLDSA87,pqc-hybrid,pqc,off,18,2,10.397778,0.402018,10.212055,10.583501,0 - default
bp384_mlkem768,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,16,4,10.274375,0.080826,10.234770,10.313980,0 - default
bp384_mlkem768,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,12.022222,0.082999,11.983878,12.060566,0 - default
bp384_mlkem768,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,18,2,11.682222,0.066470,11.651515,11.712930,0 - default
bp384_mlkem768,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,13.647895,0.046617,13.626933,13.668856,0 - default
bp384_mlkem768,falcon512,pqc-hybrid,pqc,off,19,1,9.903684,0.041927,9.884831,9.922537,0 - default
bp384_mlkem768,falcon1024,pqc-hybrid,pqc,off,19,1,10.240000,0.091530,10.198843,10.281157,0 - default
bp384_mlkem768,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,10.332632,0.087040,10.293493,10.371770,0 - default
bp384_mlkem768,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,12.105789,0.051025,12.082846,12.128733,0 - default
bp384_mlkem768,falconpadded512,pqc-hybrid,pqc,off,18,2,9.915000,0.052272,9.890852,9.939148,0 - default
bp384_mlkem768,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,10.388947,0.085107,10.350678,10.427216,0 - default
bp384_mlkem768,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,17,3,12.144706,0.057784,12.117237,12.172175,0 - default
bp384_mlkem768,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,18,2,13.783333,0.066862,13.752444,13.814222,0 - default
bp384_mlkem768,falconpadded1024,pqc-hybrid,pqc,off,19,1,10.267895,0.098747,10.223493,10.312297,0 - default
bp384_mlkem768,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,13.841053,0.065311,13.811685,13.870420,0 - default
